Semana,Dia,Tema Principal,Subtema,Aula,Link Aula,Link Questões
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Infecções Virais Sistêmicas,Hepatites Virais,Hepatite C (Parte 2),https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/e8682d1e-8311-4c86-af6c-d51466a42ced/video/f8de71c5-9984-426d-b28e-eb94ea3c5779,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/e8682d1e-8311-4c86-af6c-d51466a42ced/questoes/811a287f-3fbe-4b19-9558-b327af983534
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Infecções Virais Sistêmicas,Hepatites Virais,Hepatite C (Parte 3),https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/b6dae899-3a35-4dd5-b49d-022d99d4291e/video/0c3ca3c2-dec7-4be8-b604-e8b68166c5f1,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/b6dae899-3a35-4dd5-b49d-022d99d4291e/questoes/30621fc4-6ff1-4801-a08e-06217e58dcc9
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Infecções Virais Sistêmicas,Febre Amarela,Aspectos Gerais,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/b265d967-1da3-4fc3-9150-d67730424bfd/video/81d038fa-2a65-439d-8da3-72ae73c56722,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/b265d967-1da3-4fc3-9150-d67730424bfd/questoes/678ad46d-c8fb-438f-945d-6dbbd2792260
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Infecções Virais Sistêmicas,Febre Amarela,Prevenção,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/f2ce9022-35cc-4b52-8b51-4be6263aa327/video/c3844f2c-0b41-4890-8925-b5b39f9fd8ba,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/f2ce9022-35cc-4b52-8b51-4be6263aa327/questoes/34116154-44df-43ca-bd2e-15fdfe96d689
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Distúrbios benignos do esôfago,Abordagem da Disfagia,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/25594f3c-036a-48ad-a8d0-8095b761971b/video/9cf0eba1-1e66-4336-b3ef-5ba6f43cc068,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/25594f3c-036a-48ad-a8d0-8095b761971b/questoes/e2a244b2-353e-47dd-b8c2-974df36d1ad2
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Distúrbios benignos do esôfago,Esofagite Eosinofilica,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/a6553170-ee18-43e6-8340-0e1b8f41ddd5/video/02115ab7-184b-4cd9-ac0a-2c7c6ed8167c,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/a6553170-ee18-43e6-8340-0e1b8f41ddd5/questoes/7a4d6f36-9a24-4843-9b21-9b75b2f6e6d7
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Distúrbios benignos do esôfago,(OPCIONAL) Outras Esofagites,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/6407bec5-3b1f-45bf-bfe9-77e3ef3f7225/video/0a2c0a2f-1986-4f33-8023-fcc093c14e7f,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/6407bec5-3b1f-45bf-bfe9-77e3ef3f7225/questoes/f7160304-0df2-44a0-9b90-ad3723e0986f
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Distúrbios benignos do esôfago,Distúrbios Motores do Esôfago,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/3f1dd459-4dcc-4dc5-bf88-a3bc7fc9a707/video/309551d6-af5d-4982-84ed-971eb212451a,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/3f1dd459-4dcc-4dc5-bf88-a3bc7fc9a707/questoes/095d9afc-afee-485e-a082-7434da3724a4
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Doença Ulcerosa Péptica,Introdução,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/6e5290f2-3c63-4e59-8515-b073540422d8/video/0e29ae7f-2c9a-4525-abdc-a40994d95fca,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/6e5290f2-3c63-4e59-8515-b073540422d8/questoes/c44b9b3f-843c-47e8-a685-453bdb606315
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Doença Ulcerosa Péptica,Etiologias,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/79934e9c-e3ed-48ba-885e-6df15bf6f1d6/video/a46f99bc-5dd2-4a9e-b3e0-252346ad028b,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/79934e9c-e3ed-48ba-885e-6df15bf6f1d6/questoes/149b15d3-f05a-4e9b-848d-e7a286047226
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Doença Ulcerosa Péptica,Complicações,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/82278edb-8f07-4043-9fc5-0bd7e08e29ad/video/8f7edfbc-1be3-4d1b-8418-46c3672c399a,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/82278edb-8f07-4043-9fc5-0bd7e08e29ad/questoes/60cd68a4-6a1c-4def-badd-51bd0b68e823
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Doença Ulcerosa Péptica,Localização e Classificação,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/de60eb56-45b3-41da-8060-62e6c6532d49/video/78e542b1-bddd-4ade-95b0-c15bec2e365d,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/de60eb56-45b3-41da-8060-62e6c6532d49/questoes/c76c18d9-046c-4abc-bd52-98f265d8738c
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Doença Ulcerosa Péptica,Tratamento Clínico,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/b556313e-517e-49ac-8602-5fb6f3bcc136/video/53411883-5364-4381-b91d-f11caafde09b,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/b556313e-517e-49ac-8602-5fb6f3bcc136/questoes/7bdb0e10-d817-43a4-a886-35200f89b059
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Doença Ulcerosa Péptica,Tratamento Cirúrgico,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/17c67b69-4e4f-4347-bcd4-a2302374aae6/video/0593a799-1ec5-434d-ab0b-0e1c2f09c882,https://sanarflix.sanar.com.br/portal/sala-de-aula/2132ebe6-bf36-4acb-bc83-c431221d7901/17c67b69-4e4f-4347-bcd4-a2302374aae6/questoes/0804d3c0-1db0-4a8f-8811-23a0ed68d868
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Pancreatite crônica,Definição e Etiologia,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/59c7ee67-2935-432b-8881-678004fedb88/video/6b7d6d7b-38ea-4844-96bd-3ab844106362,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/59c7ee67-2935-432b-8881-678004fedb88/questoes/b391d3b6-da8a-4e94-98b1-4dbc18109448
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Pancreatite crônica,Quadro Clínico e Diagnóstico,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/aee7ac74-2ee3-4c8d-9138-d96176037ec3/video/0ea65328-76e2-464c-9e57-d1008ef31238,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/aee7ac74-2ee3-4c8d-9138-d96176037ec3/questoes/7113276a-ce7e-44e6-822f-ff5f95090a0c
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Pancreatite crônica,Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/b9d8baa3-e610-4ebc-8665-f3ff3e17e0e7/video/70beda2b-9c3a-4109-9ebe-c88fee8bf524,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/b9d8baa3-e610-4ebc-8665-f3ff3e17e0e7/questoes/3c06ba1c-576f-4f43-b47b-77dbce680919
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Distúrbios Digestivos,Pancreatite crônica,(OPCIONAL) Complicações,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/f4227f01-13e2-4ae6-a21c-32bab2066e91/video/b4364de5-1ae8-4df5-b181-5738baf8e4ad,
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Síndrome do intestino irritável,Diagnóstico e Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/b09a6c6c-03bd-47c6-b2c7-33da928a4582/video/f7d4a7cf-503c-474d-b4aa-ea671426480f,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/b09a6c6c-03bd-47c6-b2c7-33da928a4582/questoes/5e5dfe14-6fc9-4697-887b-6d45c41a26b9
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Diarréias crônicas,Abordagem Geral,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/b82b9cb2-4ec1-4a82-b3fd-db7cb67e3905/video/060e41c7-b74b-401d-8fb5-dc943b4fa2e7,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/b82b9cb2-4ec1-4a82-b3fd-db7cb67e3905/questoes/9fdf0149-2a88-49f1-89de-9a64fd7cd832
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Diarréias crônicas,"(OPCIONAL) Tumor Carcinoide, VIPoma, Síndrome de Zollinger-Ellison",https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/709fc85e-0e96-4317-9846-f44a5539d620/video/285070fd-e4e0-4a26-bd0b-522bac7dd241,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/709fc85e-0e96-4317-9846-f44a5539d620/questoes/b3d6800e-ae02-4b6c-84a1-044541473b92
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Diarréias crônicas,Parasitoses Intestinais,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/6b2da13d-23e7-4b6f-a21a-340e1829a8e6/video/9059a221-3955-451e-a5c2-895edc2ec240,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/6b2da13d-23e7-4b6f-a21a-340e1829a8e6/questoes/05c9b067-ff20-4c10-95c1-03d17be7441d
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Diarréias crônicas,Síndromes Disabsortivas: Análise Sindrômica,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/5b8e4ca1-7bce-475a-bf14-8cfbfd297429/video/ac393c36-729d-4e0c-b285-3591309ee3db,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/5b8e4ca1-7bce-475a-bf14-8cfbfd297429/questoes/7593f52c-ba02-428d-ba54-ce396d10bd7a
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Diarréias crônicas,Doença Celíaca: Fisiopatologia e Manifestações Clínicas,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/c1200fd6-0957-40f4-af1e-f0a61e000e3f/video/999e63a8-a195-45d3-ba83-80248e007dbf,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/c1200fd6-0957-40f4-af1e-f0a61e000e3f/questoes/ca4def8c-5f3f-4e86-9540-bbb03ca2a5b0
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Diarréias crônicas,Doença Celíaca: Diagnóstico e Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/8274fa2e-c1e5-43f9-a762-4c700bacb0e2/video/80bfe0d2-20b9-41c6-8de1-783c812866c3,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/8274fa2e-c1e5-43f9-a762-4c700bacb0e2/questoes/9802b5cd-aa62-4813-a70f-f7e1eb3b2b02
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Diarréias crônicas,(OPCIONAL) Diarreia Crônica: Outras Etiologias,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/b945c551-aba5-439c-b8cf-027788f171d2/video/bbc5be4b-5d07-47a7-9790-ba8f462d74c1,https://sanarflix.sanar.com.br/portal/sala-de-aula/fef3e493-e928-42cc-86dd-a098055deb74/b945c551-aba5-439c-b8cf-027788f171d2/questoes/0c14bc9e-27dc-4348-b2c3-c7e1cf29bd7e
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Síndrome nefrítica,"Definição, Fisiopatologia e Etiologias",https://sanarflix.sanar.com.br/portal/sala-de-aula/487c1442-6d75-4594-a69b-2b16736113c3/eca3745e-f7a8-444a-8915-11bbaaa15272/video/c2276396-571a-498f-80af-3059436ec1c7,https://sanarflix.sanar.com.br/portal/sala-de-aula/487c1442-6d75-4594-a69b-2b16736113c3/eca3745e-f7a8-444a-8915-11bbaaa15272/questoes/8485f817-4b44-46cf-855d-cef781272f18
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Síndrome nefrítica,GNPE - Patogênese e Quadro Clínico,https://sanarflix.sanar.com.br/portal/sala-de-aula/487c1442-6d75-4594-a69b-2b16736113c3/d4c4f8f0-5514-41a9-a13e-012fcda7e85a/video/e18d0994-6fe4-42dc-822e-36e88e9a8874,https://sanarflix.sanar.com.br/portal/sala-de-aula/487c1442-6d75-4594-a69b-2b16736113c3/d4c4f8f0-5514-41a9-a13e-012fcda7e85a/questoes/49a85510-792b-4cad-8ac1-43b0ba8546b2
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Síndrome nefrítica,GNPE - Diagnóstico e Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/487c1442-6d75-4594-a69b-2b16736113c3/225e4f3a-a4f8-45f5-a565-07b67c72d7cd/video/d482f65f-cbbe-4145-9a3f-5d7a654508cd,https://sanarflix.sanar.com.br/portal/sala-de-aula/487c1442-6d75-4594-a69b-2b16736113c3/225e4f3a-a4f8-45f5-a565-07b67c72d7cd/questoes/2fb8727e-1c99-4c67-a36c-488711e58a88
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Síndromes Digestivas e Renais,Síndrome nefrítica,(OPCIONAL) Nefropatia por IgA,https://sanarflix.sanar.com.br/portal/sala-de-aula/487c1442-6d75-4594-a69b-2b16736113c3/9aaf2234-cc03-4d99-a630-6eb19ed5c541/video/9c944e88-759a-4683-98a9-4f79a32c0e8e,https://sanarflix.sanar.com.br/portal/sala-de-aula/487c1442-6d75-4594-a69b-2b16736113c3/9aaf2234-cc03-4d99-a630-6eb19ed5c541/questoes/384981ea-fb1a-4a2f-b52e-c8d1c943d308
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Anemias Hipoproliferativas,Anemia de Doença Crônica / Anemia Inflamatória,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/80c83907-3f58-4483-89c4-c6dbe1772ce8/video/3e45b0e3-6b96-43b7-b4af-fd2f1ca2fd5d,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/80c83907-3f58-4483-89c4-c6dbe1772ce8/questoes/88718044-2157-4a03-a646-6fecc39b36f8
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Anemias Hipoproliferativas,Anemia Ferropriva,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/5af02895-5e33-47c2-90d2-d82c473b83b4/video/b98ae078-80aa-4755-b88d-913374f49e80,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/5af02895-5e33-47c2-90d2-d82c473b83b4/questoes/9d7fde5b-4862-4ea7-aa87-8747e15b8aec
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Anemias Hipoproliferativas,Anemia Megaloblástica,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/203c95a3-1c47-44df-a846-15a2e5384ae1/video/51ee7055-4026-473b-9f8c-e4f72493f2c9,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/203c95a3-1c47-44df-a846-15a2e5384ae1/questoes/6864b7ff-89a5-4c0f-b2df-2357d27407ea
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Anemias Hipoproliferativas,(OPCIONAL) Anemia Fisiológica e Anemia Ferropriva na Criança: Fisiologia e Fatores de Risco,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/e7a9a7c5-472f-48a5-b17b-7169bf697309/video/7b0d6123-1e57-424d-b1ce-0113fb53a20a,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/e7a9a7c5-472f-48a5-b17b-7169bf697309/questoes/b67c2b6c-11a9-4406-810b-04ddfcd16738
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Anemias Hipoproliferativas,(OPCIONAL) Anemia Fisiológica e Anemia Ferropriva na Criança: Quadro Clínico e Laboratorial,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/da6385cb-73f9-4952-9e45-387ef924e2f5/video/c827235e-de7e-4432-8a6b-c357a5c72a06,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/da6385cb-73f9-4952-9e45-387ef924e2f5/questoes/0afeb3db-234c-4948-a482-b03abd98e51b
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Anemias Hipoproliferativas,(OPCIONAL) Anemia Fisiológica e Anemia Ferropriva na Criança: Tratamento e Profilaxia,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/86188875-8646-462a-a952-85192f05b5d8/video/1e2cca01-7710-455c-b440-e434e7eccc51,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/86188875-8646-462a-a952-85192f05b5d8/questoes/8499cfb5-da6a-400a-9d0e-f5f90f4d8dfb
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Linfomas,Abordagem da Linfonodomegalia,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/1d27cef9-eac3-4159-b7c9-8754781b8965/video/dfa65a42-a404-4a3e-a0ec-cf144fe388a8,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/1d27cef9-eac3-4159-b7c9-8754781b8965/questoes/77a4989f-7249-4b50-a8e3-a231e5862475
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Linfomas,Linfoma de Hodgkin: Clínica e Diagnóstico,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/c84846c0-eeac-466b-ab1c-480aa81db13c/video/2d125827-7f41-4a05-b48e-3799aae02c6a,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/c84846c0-eeac-466b-ab1c-480aa81db13c/questoes/9e7d23da-4ae0-4314-91ba-a158a8f79ad4
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Linfomas,Linfoma de Hodgkin: Estadiamento e Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/67568539-b4d7-4882-993f-e6e1b1adfca3/video/43b2f01b-4abc-4693-ac07-ba8e1ffdffbd,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/67568539-b4d7-4882-993f-e6e1b1adfca3/questoes/0c0ebd63-a156-4a61-9945-3f0219bdc3e6
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Linfomas,Linfoma não-Hodgkin: Clínica e Diagnóstico,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/6879a976-5872-4b4f-9d6c-c87514898a1d/video/2f86d2a4-085b-4e1f-acbb-366b8a7283f7,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/6879a976-5872-4b4f-9d6c-c87514898a1d/questoes/db43e890-84a8-4ac3-a31e-4cbe76ebeae3
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Linfomas,Linfoma não-Hodgkin: Estadiamento e Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/c5cf28ad-c58f-491e-9b91-4c6fc5e2a37f/video/5135ba29-6b0b-4dd9-bd07-3899bcab9554,https://sanarflix.sanar.com.br/portal/sala-de-aula/41a4e2f1-5171-4521-806e-9609476dd389/c5cf28ad-c58f-491e-9b91-4c6fc5e2a37f/questoes/22626f0b-070d-454e-beb6-aef84c8d0513
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Oncodermatologia,Cânceres Não-Melanoma,https://sanarflix.sanar.com.br/portal/sala-de-aula/c7fe70a8-e614-4fa0-a727-d3e5ceeead46/56baac4f-b089-4dce-ad59-b999f97c1da0/video/a89c9730-3848-4401-a059-2036f95f4fb7,
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Doenças Hematológicas e Neoplásicas,Oncodermatologia,Melanoma,https://sanarflix.sanar.com.br/portal/sala-de-aula/c7fe70a8-e614-4fa0-a727-d3e5ceeead46/ca49c332-0298-4d72-808d-d4e9a194f409/video/6eef3e21-5e1a-4e55-9aae-86f26591fad5,https://sanarflix.sanar.com.br/portal/sala-de-aula/c7fe70a8-e614-4fa0-a727-d3e5ceeead46/ca49c332-0298-4d72-808d-d4e9a194f409/questoes/c9532b7b-6436-4937-b1a3-d532beda455b
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Saúde do Idoso,Avaliação Geriátrica,Envelhecimento e Introdução à Avaliação Geriátrica Ampla (AGA),https://sanarflix.sanar.com.br/portal/sala-de-aula/ad71c13d-1e18-48d2-85d6-76edf1f9e021/99ed6112-a111-4114-ada6-16eaae5af762/video/ff9def6d-9c45-43e5-99ce-01e6c4f16b08,https://sanarflix.sanar.com.br/portal/sala-de-aula/ad71c13d-1e18-48d2-85d6-76edf1f9e021/99ed6112-a111-4114-ada6-16eaae5af762/questoes/c663bcfe-0751-4cf1-ac97-0f1987619815
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Saúde do Idoso,Avaliação Geriátrica,Capacidade Funcional do Idoso e Sarcopenia,https://sanarflix.sanar.com.br/portal/sala-de-aula/ad71c13d-1e18-48d2-85d6-76edf1f9e021/399de389-283f-47a5-9709-92750abddbac/video/8204799b-a2fd-4ee8-9834-00471db2c833,https://sanarflix.sanar.com.br/portal/sala-de-aula/ad71c13d-1e18-48d2-85d6-76edf1f9e021/399de389-283f-47a5-9709-92750abddbac/questoes/db9f1ca7-281d-4943-9913-74aa241804bf
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Saúde do Idoso,Avaliação Geriátrica,Humor e Capacidade Cognitiva no Idoso,https://sanarflix.sanar.com.br/portal/sala-de-aula/ad71c13d-1e18-48d2-85d6-76edf1f9e021/4d670800-7be8-49c5-baa8-b1d87933b3ef/video/1fefd907-a7b8-45a1-b45a-9e7c2e10cb8b,https://sanarflix.sanar.com.br/portal/sala-de-aula/ad71c13d-1e18-48d2-85d6-76edf1f9e021/4d670800-7be8-49c5-baa8-b1d87933b3ef/questoes/e9ddfbf7-3d1d-464a-8da4-2c640772163e
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Saúde do Idoso,Avaliação Geriátrica,Síndromes Geriátricas,https://sanarflix.sanar.com.br/portal/sala-de-aula/ad71c13d-1e18-48d2-85d6-76edf1f9e021/c1744233-1e07-44f1-974b-3c33b6d04e78/video/9c4c6d23-cfa0-4a7a-b40c-2049f40aaaa0,https://sanarflix.sanar.com.br/portal/sala-de-aula/ad71c13d-1e18-48d2-85d6-76edf1f9e021/c1744233-1e07-44f1-974b-3c33b6d04e78/questoes/a7c86bb0-4a06-4875-9868-be566eb44c05
Semana 05 (08/09-14/09),Dia 3 - Clínica Médica,Saúde do Idoso,Síndromes cognitivas,Síndromes Cognitivas: Abordagem Inicial,https://sanarflix.sanar.com.br/portal/sala-de-aula/41c37c3c-645e-4e71-b15d-5bbee59d8d2f/d89228f1-5456-4750-bb90-47ed530aeb39/video/0d172c2c-249f-4f08-8029-4a5da8fa55d6,https://sanarflix.sanar.com.br/portal/sala-de-aula/41c37c3c-645e-4e71-b15d-5bbee59d8d2f/d89228f1-5456-4750-bb90-47ed530aeb39/questoes/b006d804-e208-4291-bd0e-9af7ee67eb3b
